Location ISO Code,Location,City or Regency,Province,Total Regencies,Total Cities,Total Districts
ID-JA,Jambi,,Jambi,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-LA,Lampung,,Lampung,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-BT,Banten,,Banten,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-PA,Papua,,Papua,,,
ID-AC,Aceh,,Aceh,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-MA,Maluku,,Maluku,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-AC,Aceh,,Aceh,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-LA,Lampung,,Lampung,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-MA,Maluku,,Maluku,,,
ID-LA,Lampung,,Lampung,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-BT,Banten,,Banten,,,
ID-MA,Maluku,,Maluku,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-BT,Banten,,Banten,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-RI,Riau,,Riau,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-RI,Riau,,Riau,,,
ID-RI,Riau,,Riau,,,
ID-BT,Banten,,Banten,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-PA,Papua,,Papua,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-PA,Papua,,Papua,,,
ID-PA,Papua,,Papua,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-LA,Lampung,,Lampung,,,
ID-LA,Lampung,,Lampung,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-PA,Papua,,Papua,,,
ID-BT,Banten,,Banten,,,
ID-PA,Papua,,Papua,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-PA,Papua,,Papua,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-MA,Maluku,,Maluku,,,
ID-JA,Jambi,,Jambi,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-PA,Papua,,Papua,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-MA,Maluku,,Maluku,,,
ID-JA,Jambi,,Jambi,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-JA,Jambi,,Jambi,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-MA,Maluku,,Maluku,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-MA,Maluku,,Maluku,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-BA,Bali,,Bali,,,
ID-RI,Riau,,Riau,,,
ID-RI,Riau,,Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-AC,Aceh,,Aceh,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-PA,Papua,,Papua,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-PA,Papua,,Papua,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-MA,Maluku,,Maluku,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-AC,Aceh,,Aceh,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-PA,Papua,,Papua,,,
ID-LA,Lampung,,Lampung,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PA,Papua,,Papua,,,
ID-BT,Banten,,Banten,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-MA,Maluku,,Maluku,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-JA,Jambi,,Jambi,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-MA,Maluku,,Maluku,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-LA,Lampung,,Lampung,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-AC,Aceh,,Aceh,,,
ID-LA,Lampung,,Lampung,,,
ID-MA,Maluku,,Maluku,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-BA,Bali,,Bali,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BT,Banten,,Banten,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-LA,Lampung,,Lampung,,,
ID-AC,Aceh,,Aceh,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-JA,Jambi,,Jambi,,,
ID-MA,Maluku,,Maluku,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-JA,Jambi,,Jambi,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-JA,Jambi,,Jambi,,,
ID-MA,Maluku,,Maluku,,,
ID-PA,Papua,,Papua,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-JA,Jambi,,Jambi,,,
ID-PA,Papua,,Papua,,,
ID-AC,Aceh,,Aceh,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-LA,Lampung,,Lampung,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-JA,Jambi,,Jambi,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-RI,Riau,,Riau,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-MA,Maluku,,Maluku,,,
ID-BA,Bali,,Bali,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-BA,Bali,,Bali,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-LA,Lampung,,Lampung,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-MA,Maluku,,Maluku,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-SR,Sulawesi Barat,,Sulawesi Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-JA,Jambi,,Jambi,,,
ID-MA,Maluku,,Maluku,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-JA,Jambi,,Jambi,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-AC,Aceh,,Aceh,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-LA,Lampung,,Lampung,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-JA,Jambi,,Jambi,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-BA,Bali,,Bali,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-PA,Papua,,Papua,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-RI,Riau,,Riau,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-PA,Papua,,Papua,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-PA,Papua,,Papua,,,
ID-MA,Maluku,,Maluku,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
IDN,Indonesia,,,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-PA,Papua,,Papua,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-PA,Papua,,Papua,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-BA,Bali,,Bali,,,
ID-MA,Maluku,,Maluku,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-LA,Lampung,,Lampung,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-LA,Lampung,,Lampung,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-MA,Maluku,,Maluku,,,
ID-BT,Banten,,Banten,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-JA,Jambi,,Jambi,,,
ID-BT,Banten,,Banten,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JA,Jambi,,Jambi,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-PA,Papua,,Papua,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-BE,Bengkulu,,Bengkulu,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-LA,Lampung,,Lampung,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-LA,Lampung,,Lampung,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-MA,Maluku,,Maluku,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-BT,Banten,,Banten,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SU,Sumatera Utara,,Sumatera Utara,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-BT,Banten,,Banten,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-RI,Riau,,Riau,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-MA,Maluku,,Maluku,,,
ID-MA,Maluku,,Maluku,,,
ID-BT,Banten,,Banten,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-BA,Bali,,Bali,,,
ID-BA,Bali,,Bali,,,
ID-BT,Banten,,Banten,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-LA,Lampung,,Lampung,,,
ID-JA,Jambi,,Jambi,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KR,Kepulauan Riau,,Kepulauan Riau,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-JA,Jambi,,Jambi,,,
ID-MU,Maluku Utara,,Maluku Utara,,,
ID-JA,Jambi,,Jambi,,,
ID-BB,Kepulauan Bangka Belitung,,Kepulauan Bangka Belitung,,,
ID-PA,Papua,,Papua,,,
ID-JA,Jambi,,Jambi,,,
ID-MA,Maluku,,Maluku,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KU,Kalimantan Utara,,Kalimantan Utara,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-PA,Papua,,Papua,,,
ID-PB,Papua Barat,,Papua Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-JA,Jambi,,Jambi,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-KB,Kalimantan Barat,,Kalimantan Barat,,,
ID-ST,Sulawesi Tengah,,Sulawesi Tengah,,,
ID-LA,Lampung,,Lampung,,,
ID-MA,Maluku,,Maluku,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-KS,Kalimantan Selatan,,Kalimantan Selatan,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-SG,Sulawesi Tenggara,,Sulawesi Tenggara,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-PA,Papua,,Papua,,,
ID-PA,Papua,,Papua,,,
ID-BT,Banten,,Banten,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-BA,Bali,,Bali,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-PA,Papua,,Papua,,,
ID-SS,Sumatera Selatan,,Sumatera Selatan,,,
ID-NB,Nusa Tenggara Barat,,Nusa Tenggara Barat,,,
ID-SA,Sulawesi Utara,,Sulawesi Utara,,,
ID-KT,Kalimantan Tengah,,Kalimantan Tengah,,,
ID-BA,Bali,,Bali,,,
ID-BT,Banten,,Banten,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
ID-SN,Sulawesi Selatan,,Sulawesi Selatan,,,
